"SubID"	"NA_1"	"NA_2"	"NA_3"	"NA_4"	"NA_5"	"NA_6"	"NA_7"	"NA_8"	"NA_9"	"NA_10"	"PA_1"	"PA_2"	"PA_3"	"PA_4"	"PA_5"	"PA_6"	"PA_7"	"PA_8"	"PA_9"	"PA_10"	"Anx_1"	"Anx_2"	"Anx_3"	"Dep_1"	"Dep_2"	"Dep_3"	"Discrim_1"	"Discrim_2"	"Discrim_3"	"Discrim_4"	"Discrim_5"	"Discrim_6"	"Discrim_7"	"DailyNews"	"Survey"	"SWLS_1"	"SWLS_2"	"SWLS_3"	"SWLS_4"	"SWLS_5"	"SWLS_6"	"SelfEsteem"	"MIL_1"	"MIL_2"	"MIL_3"	"MIL_4"	"MIL_5"	"MIL_6"	"MIL_7"	"MIL_8"	"MIL_9"	"MIL_10"	"MIL_11"	"MIL_12"	"MIL_13"	"MIL_14"	"MIL_15"	"MIL_16"	"Suprise_1"	"Suprise_2"	"Suprise_3"	"Surpise_4"	"DMIL_1"	"DMIL_2"	"NN_1"	"NN_2"	"NN_3"	"NN_4"	"NN_5"	"NN_6"	"NP_1"	"NP_2"	"NP_3"	"NP_4"	"NP_5"	"NP_6"	"OP_1"	"OP_2"	"OP_3"	"OP_4"	"OP_5"	"Date"	"Time"	"DayStudy.adj"	"DayWeek"	"NA_agg"	"PA_agg"	"Dep_agg"	"Anx_agg"
"1034"	5	5	5	5	5	1	1	3	4	5	3	4	3	1	1	2	1	2	3	2	5	5	5	1	5	3	0	0	0	3	0	4	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 17:57:00	7	"Tuesday"	3.9	2.2	5	3
"1004"	3	4	4	2	1	1	1	1	2	2	3	1	1	1	1	1	2	1	1	2	4	5	1	2	1	1	0	0	0	2	0	5	4	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:01:00	7	"Tuesday"	2.1	1.4	3.33	1.33
"1082"	3	3	3	2	4	2	1	1	2	1	1	2	1	1	1	1	2	1	1	1	4	3	1	1	2	1	0	0	0	0	0	1	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:01:00	7	"Tuesday"	2.2	1.2	2.67	1.33
"1106"	1	2	2	2	2	1	2	3	4	3	1	1	1	1	1	1	1	1	1	1	3	3	2	3	4	3	0	0	0	0	0	0	7	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:01:00	7	"Tuesday"	2.2	1	2.67	3.33
"1042"	1	1	4	4	3	1	1	3	1	3	3	2	3	3	3	3	2	4	3	2	3	5	2	1	1	2	0	0	0	2	0	3	6	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:01:00	7	"Tuesday"	2.2	2.8	3.33	1.33
"1055"	3	3	2	1	2	1	1	1	3	1	1	1	2	1	1	1	2	1	1	1	3	2	1	1	1	1	0	0	0	0	0	2	10	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:04:00	7	"Tuesday"	1.8	1.2	2	1
"1019"	4	3	4	1	1	1	1	1	3	4	1	3	3	4	4	3	3	4	2	3	4	3	3	3	3	2	0	3	0	2	0	1	5	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:04:00	7	"Tuesday"	2.3	3	3.33	2.67
"1007"	2	1	2	3	1	1	1	1	1	1	1	3	2	3	1	3	1	2	1	1	2	2	3	1	2	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:05:00	7	"Tuesday"	1.4	1.8	2.33	1.33
"1048"	5	5	4	2	3	1	1	2	1	3	3	2	2	3	1	2	3	2	3	1	5	5	1	1	1	1	0	0	0	10	0	0	7	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:06:00	7	"Tuesday"	2.7	2.2	3.67	1
"1075"	1	1	2	1	1	1	1	1	1	3	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:06:00	7	"Tuesday"	1.3	4	1	1
"1021"	1	1	2	1	1	1	1	1	1	1	3	3	3	4	3	3	3	3	4	3	2	2	1	1	1	1	0	0	0	0	0	0	4	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:06:00	7	"Tuesday"	1.1	3.2	1.67	1
"1025"	1	1	1	1	1	1	1	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	4	2	3	4	0	3	0	4	2	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:07:00	7	"Tuesday"	1.4	1.2	2	3
"1108"	1	1	3	2	2	2	4	1	2	2	3	3	3	3	2	2	4	3	4	3	3	3	1	1	1	2	0	0	0	0	0	0	2	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:07:00	7	"Tuesday"	2	3	2.33	1.33
"1024"	4	2	4	4	4	3	3	1	3	2	2	3	2	3	2	2	2	3	2	2	4	4	3	3	2	3	0	0	0	1	0	2	6	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:07:00	7	"Tuesday"	3	2.3	3.67	2.67
"1017"	1	1	4	1	3	1	1	1	1	1	4	4	4	4	4	4	4	4	4	5	1	2	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:10:00	7	"Tuesday"	1.5	4.1	1.33	1
"1015"	3	4	1	1	2	1	1	1	2	1	3	4	3	4	1	2	3	3	1	1	1	3	1	1	4	2	0	0	0	10	0	1	10	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:11:00	7	"Tuesday"	1.7	2.5	1.67	2.33
"1018"	1	1	3	4	2	1	1	2	1	1	5	3	5	5	4	5	4	5	3	5	4	3	4	2	1	1	0	0	0	0	0	0	5	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:12:00	7	"Tuesday"	1.7	4.4	3.67	1.33
"1001"	4	4	4	1	1	1	1	2	1	4	4	2	3	1	1	1	2	2	1	3	3	4	1	4	4	5	0	0	0	0	0	0	0	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:12:00	7	"Tuesday"	2.3	2	2.67	4.33
"1002"	1	1	4	2	2	1	2	2	1	1	1	1	4	4	4	1	2	4	1	1	1	1	1	1	2	1	1	2	1	1	1	1	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:13:00	7	"Tuesday"	1.7	2.3	1	1.33
"1087"	3	3	3	3	2	1	1	1	2	3	2	4	4	3	3	3	2	4	1	2	4	3	3	3	3	3	0	0	0	0	0	1	8	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:13:00	7	"Tuesday"	2.2	2.8	3.33	3
"1005"	3	3	5	3	1	1	3	3	1	3	4	5	5	5	5	5	5	5	1	5	5	3	5	1	1	1	0	0	0	0	0	0	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:14:00	7	"Tuesday"	2.6	4.5	4.33	1
"1052"	1	1	4	1	1	1	1	1	1	1	4	4	4	4	4	4	1	4	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:15:00	7	"Tuesday"	1.3	3.1	2	1
"1102"	1	1	4	2	3	2	2	2	3	1	1	2	1	2	2	3	3	2	3	3	2	3	3	1	2	3	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:17:00	7	"Tuesday"	2.1	2.2	2.67	2
"1069"	2	1	3	1	1	1	1	1	1	2	3	1	2	1	2	1	1	2	2	1	2	3	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:17:00	7	"Tuesday"	1.4	1.6	2	1
"1063"	1	1	1	1	3	1	1	1	1	1	3	3	3	1	1	1	1	1	1	1	1	1	1	3	1	3	0	0	2	0	2	0	5	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:18:00	7	"Tuesday"	1.2	1.6	1	2.33
"1097"	1	1	1	1	1	1	1	1	1	1	5	5	5	1	5	5	1	1	5	5	1	1	1	1	1	1	0	0	0	0	0	0	0	0	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:18:00	7	"Tuesday"	1	3.8	1	1
"1091"	4	3	4	4	2	2	1	1	3	3	1	4	4	1	1	1	1	3	1	1	4	5	4	3	3	4	0	0	0	3	0	0	10	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:19:00	7	"Tuesday"	2.7	1.8	4.33	3.33
"1014"	1	1	3	2	1	1	1	1	1	1	2	3	3	3	3	3	3	3	3	3	2	3	1	1	1	1	0	0	0	1	0	1	6	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:23:00	7	"Tuesday"	1.3	2.9	2	1
"1013"	2	2	3	1	3	1	1	2	2	2	2	3	2	3	3	2	2	4	4	3	3	2	2	1	2	2	0	0	1	7	0	8	10	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:26:00	7	"Tuesday"	1.9	2.8	2.33	1.67
"1109"	3	3	3	3	2	1	2	1	1	1	3	4	4	4	3	4	4	4	3	3	5	4	1	1	1	2	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:27:00	7	"Tuesday"	2	3.6	3.33	1.33
"1037"	5	4	5	5	1	2	1	1	1	2	3	5	4	4	5	5	1	5	2	2	5	5	5	1	1	1	0	0	0	4	0	4	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:27:00	7	"Tuesday"	2.7	3.6	5	1
"1057"	1	1	2	1	1	1	1	1	1	1	3	2	2	3	1	1	4	3	1	2	2	1	2	1	1	1	0	0	0	0	0	0	3	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:28:00	7	"Tuesday"	1.1	2.2	1.67	1
"1003"	1	1	2	1	2	1	2	2	3	2	2	2	2	1	2	1	2	2	1	2	3	3	1	3	4	4	0	0	0	0	0	0	1	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:33:00	7	"Tuesday"	1.7	1.7	2.33	3.67
"1032"	4	5	4	1	4	1	2	1	1	1	3	5	3	5	3	3	4	5	5	3	4	5	1	1	1	1	0	0	0	0	2	0	3	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:37:00	7	"Tuesday"	2.4	3.9	3.33	1
"1044"	2	2	2	2	1	1	1	1	2	1	3	3	3	3	3	3	3	3	3	3	2	2	2	1	1	1	0	0	0	2	0	0	2	3	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:43:00	7	"Tuesday"	1.5	3	2	1
"1056"	3	3	1	2	1	1	2	1	2	2	2	3	3	2	1	1	1	2	2	3	2	4	2	2	2	1	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:45:00	7	"Tuesday"	1.8	2	2.67	1.67
"1066"	1	2	1	1	1	1	1	1	1	1	4	4	4	4	3	1	4	4	1	3	1	2	1	1	1	1	0	0	10	0	0	0	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:47:00	7	"Tuesday"	1.1	3.2	1.33	1
"1101"	3	3	4	1	3	2	1	1	3	3	3	3	3	1	1	1	1	1	1	1	4	4	4	3	4	1	0	0	0	2	0	3	7	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:48:00	7	"Tuesday"	2.4	1.6	4	2.67
"1092"	1	1	1	3	3	2	1	1	2	1	2	1	1	2	2	2	3	1	2	3	1	1	1	1	1	1	0	0	0	0	0	0	0	2	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:48:00	7	"Tuesday"	1.6	1.9	1	1
"1083"	4	4	4	3	1	1	1	2	3	3	4	4	4	3	3	2	3	3	3	4	5	5	3	2	2	3	0	0	0	0	0	0	8	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:48:00	7	"Tuesday"	2.6	3.3	4.33	2.33
"1074"	5	5	5	5	3	3	1	1	4	4	4	5	4	3	1	1	3	5	4	2	5	5	5	1	1	4	0	0	0	10	0	10	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:50:00	7	"Tuesday"	3.6	3.2	5	2
"1012"	5	5	5	5	5	4	2	3	5	5	3	4	5	4	1	1	1	4	3	1	5	5	5	5	5	5	0	5	0	8	0	8	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:50:00	7	"Tuesday"	4.4	2.7	5	5
"1038"	4	3	5	2	1	1	1	3	2	2	1	2	1	1	2	1	1	5	1	1	5	5	3	1	2	2	0	0	0	2	0	1	7	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:51:00	7	"Tuesday"	2.4	1.6	4.33	1.67
"1080"	3	3	3	1	3	1	3	3	2	1	3	1	1	1	1	1	2	1	2	1	3	3	1	2	3	3	0	0	0	2	0	2	2	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 18:57:00	7	"Tuesday"	2.3	1.4	2.33	2.67
"1105"	1	1	1	1	1	1	1	1	1	1	3	3	3	2	3	3	2	3	3	3	3	1	1	1	1	1	0	0	0	0	0	0	0	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:02:00	7	"Tuesday"	1	2.8	1.67	1
"1050"	3	4	4	3	1	1	1	1	2	3	4	5	5	5	5	5	4	5	4	5	5	5	3	1	1	3	0	0	0	5	0	6	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:04:00	7	"Tuesday"	2.3	4.7	4.33	1.67
"1088"	4	4	5	1	5	3	1	1	1	3	2	4	4	2	2	4	1	3	1	1	5	5	3	1	1	2	0	0	0	3	1	5	10	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:05:00	7	"Tuesday"	2.8	2.4	4.33	1.33
"1073"	5	4	4	3	2	5	2	NA	1	1	2	4	2	2	3	3	2	4	4	1	3	4	1	2	4	2	0	0	0	0	0	0	6	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:08:00	7	"Tuesday"	3	2.7	2.67	2.67
"1036"	1	1	1	1	1	1	1	1	1	1	3	1	2	3	2	2	3	3	1	2	1	1	1	1	1	1	0	0	0	0	0	0	9	1	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:16:00	7	"Tuesday"	1	2.2	1	1
"1090"	5	5	5	5	2	2	1	1	4	5	4	3	4	3	2	4	2	4	1	2	5	5	5	1	2	2	3	2	1	0	0	2	10	5	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:22:00	7	"Tuesday"	3.5	2.9	5	1.67
"1089"	4	1	5	1	3	2	1	1	1	2	2	3	1	3	2	2	2	3	3	3	2	5	2	1	2	3	0	0	0	0	0	0	6	4	"Daily"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2020-11-03	2020-12-01 19:24:00	7	"Tuesday"	2.1	2.4	3	2
